date,AED,AUD,BHD,BND,CAD,CHF,CNH,DKK,EUR,GBP,HKD,IDR(100),JPY(100),KWD,MYR,NOK,NZD,SAR,SEK,SGD,THB,USD
2010-07-28,322.25,1066.9,3139.52,,1143.24,1115.97,,206.37,1537.91,1845.05,152.4,13.13,1348.45,4113.29,371.68,191.83,866.51,315.61,162.08,868.63,868.63,1187.9
2010-07-29,323.04,1059.13,3147.21,,1142.84,1122.89,,206.94,1542.03,1850.82,152.76,13.18,1356.85,4122.8,371.48,192.93,857.01,316.39,162.44,867.96,867.96,1187.8
2010-07-30,323.23,1069.61,3149.07,,1146.83,1141.7,,208.32,1552.38,1852.86,152.85,13.22,1369.95,4129.39,372.98,194.96,860.13,316.58,164.39,870.89,870.89,1186.6
2010-08-02,322.63,1072.84,3143.24,,1150.82,1137.56,,207.69,1547.43,1861.16,152.57,13.26,1370.89,4135.4,372.2,195.37,861.67,315.98,164.27,871.07,871.07,1171.9
2010-08-03,319.48,1072.31,3112.47,,1147.24,1129.25,,207.53,1546.25,1865.12,151.12,13.12,1354.97,4092.64,371.15,196.49,860.34,312.89,165.36,869.8,869.8,1167.5
2010-08-04,317.17,1066.56,3100.0,,1141.36,1123.86,,207.4,1545.31,1863.32,150.58,13.07,1362.99,4079.23,370.02,195.93,857.3,311.61,165.03,865.77,865.77,1171.0
2010-08-05,318.4,1071.09,3102.12,,1148.26,1110.06,,206.53,1538.77,1857.87,150.63,13.07,1355.08,4082.45,368.99,195.03,853.03,311.85,163.7,864.7,864.7,1167.9
2010-08-06,318.05,1068.96,3098.67,,1148.39,1116.61,,206.7,1540.15,1856.74,150.48,13.07,1360.9,4075.64,369.98,195.08,852.55,311.51,163.89,862.97,862.97,1167.3
2010-08-09,317.37,1070.29,3092.04,,1133.45,1122.05,,207.71,1547.7,1861.62,150.16,13.04,1364.59,4075.16,370.21,195.54,854.05,310.84,164.51,865.5,865.5,1157.3
2010-08-10,315.57,1061.97,3074.54,,1128.24,1104.9,,205.74,1532.91,1842.27,149.33,12.97,1349.28,4048.55,368.85,193.73,845.33,309.08,163.04,859.68,859.68,1164.8
2010-08-11,317.79,1065.42,3096.02,,1132.49,1113.95,,206.49,1538.54,1849.66,150.34,13.03,1367.06,4071.44,370.01,193.37,843.07,311.24,162.75,862.39,862.39,1177.0
2010-08-12,320.54,1052.92,3122.81,,1123.54,1110.45,,203.01,1512.65,1841.3,151.59,13.12,1381.4,4096.67,369.93,190.02,837.77,313.92,159.33,861.83,861.83,1195.8
2010-08-13,324.97,1070.72,3166.05,,1144.89,1137.25,,205.63,1531.99,1860.11,153.64,13.25,1386.3,4146.17,374.76,193.14,851.04,318.28,161.46,876.33,876.33,1188.8
2010-08-16,323.04,1061.38,3147.66,,1139.74,1129.44,,203.44,1516.31,1850.72,152.69,13.23,1377.32,4169.42,374.53,191.34,838.4,316.43,159.58,870.84,870.84,1196.5
2010-08-17,324.87,1069.17,3164.99,,1144.01,1147.53,,205.35,1529.62,1866.4,153.5,13.29,1398.66,4140.47,375.04,193.45,841.09,318.17,161.77,876.0,876.0,1182.9
2010-08-18,320.92,1066.66,3126.94,,1141.32,1129.35,,203.75,1517.81,1835.83,151.67,13.13,1376.58,4100.97,373.47,192.01,838.88,314.28,160.87,870.24,870.24,1175.0
2010-08-19,319.61,1054.46,3113.79,,1143.2,1126.26,,202.54,1508.93,1830.99,151.08,13.09,1373.22,4078.45,373.2,190.54,837.34,313.01,159.92,867.95,867.95,1172.5
2010-08-20,319.45,1045.7,3112.2,,1128.66,1137.3,,201.66,1502.41,1827.53,150.99,13.09,1375.18,4072.4,374.72,189.47,828.82,312.87,158.75,865.94,865.94,1179.7
2010-08-23,321.24,1048.05,3129.71,,1124.79,1139.72,,201.2,1499.0,1833.62,151.77,13.15,1379.35,4088.36,375.51,189.03,832.89,314.64,159.06,869.11,869.11,1183.0
2010-08-24,321.77,1051.74,3134.75,,1122.32,1134.49,,200.51,1493.8,1832.14,152.0,13.18,1387.33,4102.76,377.31,189.0,833.88,315.05,159.2,870.7,870.7,1187.6
2010-08-25,323.74,1050.18,3153.85,,1121.17,1152.41,,201.66,1502.06,1832.25,152.9,13.24,1411.69,4117.04,378.28,188.53,835.75,317.06,158.91,873.17,873.17,1193.9
2010-08-26,325.47,1057.99,3170.82,,1127.95,1161.37,,203.34,1514.21,1849.76,153.7,13.32,1411.0,4137.05,379.84,189.54,838.57,318.74,160.63,880.23,880.23,1198.8
2010-08-27,325.22,1056.86,3168.17,,1128.71,1166.29,,203.74,1517.25,1853.47,153.58,13.29,1415.67,4146.5,380.37,189.33,838.35,318.49,160.87,881.15,881.15,1193.4
2010-08-30,325.45,1078.61,3170.46,,1139.21,1162.08,,204.66,1524.12,1856.92,153.66,13.26,1398.71,4156.49,380.69,191.63,852.48,318.69,162.72,884.32,884.32,1188.6
2010-08-31,323.77,1061.03,3154.11,,1121.69,1159.19,,202.25,1505.94,1839.72,152.86,13.19,1405.97,4128.1,378.56,188.58,836.89,317.07,160.48,877.34,877.34,1196.7
2010-09-01,325.86,1068.38,3174.54,,1124.13,1179.0,,203.88,1517.72,1836.85,153.82,13.25,1423.15,4148.64,379.94,190.06,837.52,319.13,162.07,883.18,883.18,1193.0
2010-09-02,324.15,1083.03,3158.09,,1132.39,1172.83,,204.8,1524.62,1839.54,153.12,13.21,1410.16,4140.5,380.44,192.45,847.23,317.47,163.31,883.4,883.4,1179.5
2010-09-03,321.53,1074.3,3132.46,,1121.56,1165.96,,203.46,1514.75,1818.98,151.99,13.11,1401.86,4107.11,377.62,192.25,843.47,314.91,163.02,877.68,877.68,1178.2
2010-09-06,320.69,1077.8,3124.06,,1133.64,1158.8,,203.93,1518.18,1819.94,151.55,13.08,1395.91,4110.28,378.09,192.86,846.84,314.06,162.98,876.4,876.4,1172.7
2010-09-07,318.87,1072.99,3106.22,,1130.72,1159.49,,202.31,1506.28,1802.48,150.79,13.01,1392.71,4080.13,375.97,191.28,847.01,312.3,161.94,870.36,870.36,1176.1
2010-09-08,320.32,1071.76,3120.26,,1122.09,1163.43,,200.37,1491.79,1805.42,151.41,13.05,1404.66,4091.11,376.39,189.09,844.89,313.72,160.35,871.41,871.41,1177.2
2010-09-09,320.23,1079.81,3119.73,,1134.01,1163.11,,201.16,1497.6,1820.17,151.37,13.07,1400.74,4084.74,377.65,190.05,849.1,313.63,161.83,873.59,873.59,1172.0
2010-09-10,318.3,1079.84,3101.47,,1131.37,1151.31,,199.29,1483.76,1803.45,150.46,12.99,1391.79,4065.73,376.27,189.07,847.71,311.74,160.57,870.74,870.74,1167.4
2010-09-13,317.56,1083.53,3093.9,,1129.69,1142.91,,199.23,1483.43,1793.22,150.16,12.96,1384.2,4047.89,374.87,188.92,850.42,311.01,161.66,871.68,871.68,1160.6
2010-09-14,316.21,1084.22,3081.05,,1129.22,1152.3,,200.79,1495.07,1789.02,149.53,12.9,1388.4,4038.95,374.34,190.1,847.82,309.72,162.64,868.63,868.63,1162.8
2010-09-15,316.2,1090.67,3080.64,,1130.65,1165.83,,202.61,1508.66,1803.89,149.55,12.94,1398.01,4038.95,373.92,191.88,850.44,309.68,164.13,870.97,870.97,1158.4
2010-09-16,316.07,1089.7,3078.88,,1131.77,1156.75,,202.74,1509.74,1814.21,149.45,12.91,1354.97,4043.89,372.35,190.49,844.95,309.52,163.76,867.6,867.6,1162.7
2010-09-17,316.69,1088.93,3085.33,,1133.78,1145.39,,204.24,1520.94,1817.44,149.78,12.96,1354.76,4052.26,373.12,190.74,842.85,310.15,165.06,869.26,869.26,1164.8
2010-09-20,316.66,1090.52,3085.06,,1126.49,1152.27,,203.75,1517.44,1819.67,149.78,12.94,1356.86,4058.98,374.95,190.63,844.7,310.14,164.1,870.68,870.68,1162.7
2010-09-24,316.38,1103.12,3082.33,,1123.4,1179.38,,207.71,1547.57,1821.71,149.75,12.97,1375.02,4066.84,375.42,194.98,846.71,309.87,168.12,874.52,874.52,1157.5
2010-09-27,314.85,1110.9,3067.29,,1128.58,1174.43,,209.32,1559.46,1830.58,149.07,12.92,1371.04,4060.25,373.88,196.8,850.76,308.34,169.88,874.67,874.67,1148.0
2010-09-28,312.76,1101.87,3047.05,,1114.85,1165.29,,207.1,1542.95,1815.74,148.08,12.84,1362.91,4002.09,371.65,194.24,842.87,306.4,167.48,869.45,869.45,1149.1
2010-09-29,312.7,1110.77,3046.42,,1114.62,1175.9,,209.22,1559.09,1815.2,148.04,12.83,1368.73,4032.09,371.98,196.16,848.86,306.23,169.75,870.8,870.8,1143.4
2010-09-30,310.92,1106.08,3029.18,,1106.16,1168.65,,208.82,1555.98,1803.96,147.19,12.78,1363.34,4013.35,370.3,195.13,840.74,304.51,169.91,866.4,866.4,1141.1
2010-10-01,310.75,1100.04,3027.24,,1106.77,1159.86,,208.57,1554.45,1793.44,147.08,12.79,1366.25,4007.09,369.71,193.89,837.49,304.33,169.11,867.32,867.32,1136.7
2010-10-04,308.86,1102.35,3009.02,,1112.27,1161.76,,209.72,1563.03,1794.05,146.22,12.71,1361.42,4003.53,367.66,194.32,843.99,302.48,169.01,864.11,864.11,1125.3
2010-10-05,306.05,1087.29,2982.09,,1098.93,1156.84,,206.26,1537.66,1778.49,144.91,12.59,1345.18,3964.38,363.55,191.43,830.71,299.75,165.84,855.41,855.41,1125.2
2010-10-06,307.84,1099.1,2999.05,,1113.22,1169.77,,209.95,1564.78,1796.96,145.78,12.66,1358.77,3987.66,365.15,194.45,845.99,301.5,168.77,863.62,863.62,1122.3
2010-10-07,304.96,1094.06,2971.09,,1107.75,1164.22,,209.18,1559.4,1776.76,144.44,12.55,1349.76,3958.09,362.2,194.23,841.98,298.67,166.7,855.95,855.95,1118.6
2010-10-08,304.22,1096.78,2963.85,,1097.21,1156.37,,208.6,1555.2,1773.98,144.07,12.52,1356.4,3961.71,361.56,191.76,838.39,297.95,167.75,854.61,854.61,1122.6
2010-10-11,304.89,1109.17,2970.18,,1109.11,1164.53,,210.29,1567.97,1786.59,144.32,12.54,1368.58,3966.35,359.51,193.36,847.95,298.57,169.21,857.74,857.74,1114.0
2010-10-12,303.68,1096.38,2958.54,,1100.22,1155.38,,207.45,1547.0,1771.03,143.76,12.5,1358.17,3954.62,359.63,190.46,838.0,297.42,167.11,852.92,852.92,1125.2
2010-10-13,306.83,1111.67,2989.31,,1115.57,1177.15,,210.32,1568.16,1781.39,145.26,12.61,1377.5,3988.67,362.55,192.52,852.69,300.53,169.21,863.14,863.14,1119.1
2010-10-14,304.79,1110.6,2969.34,,1116.37,1168.58,,209.7,1563.77,1780.79,144.27,12.55,1368.58,3969.15,361.95,193.45,848.47,298.53,168.82,859.14,859.14,1115.7
2010-10-15,302.97,1104.4,2951.57,,1107.81,1166.89,,209.81,1564.32,1779.81,143.45,12.47,1364.48,3952.41,360.95,193.77,843.84,296.74,169.41,858.48,858.48,1114.7
2010-10-18,303.53,1102.94,2956.76,,1100.67,1162.66,,208.89,1557.57,1782.91,143.69,12.49,1370.84,3957.75,361.5,192.32,841.15,297.26,168.29,857.63,857.63,1115.4
2010-10-19,304.16,1105.86,2963.24,,1098.26,1165.51,,208.97,1558.49,1776.46,144.03,12.51,1376.71,3962.4,361.03,190.96,844.94,297.91,167.67,858.86,858.86,1116.8
2010-10-20,305.9,1088.71,2980.13,,1087.13,1156.44,,206.8,1542.42,1763.38,144.79,12.59,1377.21,3980.87,361.46,189.02,836.18,299.61,165.07,855.16,855.16,1135.6
2010-10-21,308.0,1115.57,3000.8,,1106.41,1175.62,,211.82,1579.8,1792.43,145.71,12.66,1395.46,4013.84,362.42,194.17,851.98,301.67,170.36,868.53,868.53,1123.8
2010-10-22,306.62,1102.38,2987.19,,1097.71,1163.97,,210.16,1567.45,1770.5,145.06,12.61,1384.81,3998.58,362.59,192.22,840.37,300.31,168.62,865.14,865.14,1131.5
2010-10-25,307.52,1110.47,2996.1,,1100.07,1155.26,,211.06,1574.18,1771.11,145.54,12.64,1388.87,4011.01,362.72,194.46,843.68,301.19,170.83,869.18,869.18,1116.5
2010-10-26,304.17,1104.85,2963.32,,1094.92,1148.2,,208.64,1556.04,1754.23,144.0,12.54,1381.65,3969.44,361.14,192.36,839.46,297.92,169.25,863.1,863.1,1117.5
2010-10-27,304.32,1102.28,2964.64,,1091.77,1135.41,,207.61,1548.63,1771.11,144.05,12.54,1373.43,3967.84,360.96,190.49,836.82,298.04,166.06,861.16,861.16,1120.0
2010-10-28,306.59,1095.32,2986.74,,1095.12,1136.8,,207.95,1551.23,1776.49,145.14,12.59,1378.13,3994.32,362.33,190.69,840.78,300.26,166.11,863.07,863.07,1126.4
2010-10-29,306.72,1102.55,2988.33,,1105.05,1145.56,,210.4,1569.3,1796.93,145.26,12.61,1390.69,4008.54,362.31,191.27,849.57,300.41,167.26,868.95,868.95,1126.0
2010-11-01,306.1,1107.28,2981.96,,1103.78,1143.99,,210.68,1571.07,1804.0,145.0,12.58,1399.04,4003.85,361.36,192.49,861.25,299.76,169.35,869.08,869.08,1118.5
2010-11-02,304.24,1104.21,2964.0,,1102.24,1126.7,,208.37,1553.63,1793.87,144.13,12.52,1387.82,3980.76,361.33,190.68,857.27,297.96,167.09,864.86,864.86,1116.5
2010-11-03,303.55,1114.18,2957.69,,1104.79,1137.77,,209.81,1564.43,1787.85,143.83,12.49,1382.05,3963.38,360.93,190.85,860.15,297.29,167.99,865.54,865.54,1109.6
2010-11-04,302.3,1115.68,2945.17,,1100.72,1142.75,,210.4,1568.3,1788.25,143.25,12.44,1370.06,3960.41,359.9,191.46,873.7,296.06,168.62,863.81,863.81,1107.7
2010-11-05,301.41,1123.88,2936.34,,1104.35,1155.11,,211.09,1573.55,1801.2,142.82,12.42,1370.73,3956.26,359.05,193.09,879.18,295.18,169.95,863.16,863.16,1105.2
2010-11-08,301.18,1122.3,2934.11,,1105.38,1150.03,,208.55,1554.46,1790.06,142.7,12.42,1360.77,3948.24,358.76,192.47,874.48,294.98,167.54,860.28,860.28,1112.7
2010-11-09,303.06,1126.68,2952.21,,1109.38,1152.46,,207.89,1549.44,1796.77,143.61,12.5,1371.74,3971.95,359.94,191.46,876.12,296.82,166.26,864.61,864.61,1118.5
2010-11-10,303.79,1118.65,2959.45,,1106.94,1152.33,,206.01,1535.23,1783.1,143.94,12.53,1365.9,3977.33,360.23,190.53,866.42,297.54,164.86,863.62,863.62,1116.2
2010-11-11,303.41,1117.14,2955.7,,1112.63,1147.88,,205.79,1533.83,1795.14,143.76,12.54,1355.51,3992.05,360.67,189.93,869.27,297.14,165.27,864.47,864.47,1109.3
2010-11-12,301.53,1104.34,2937.59,,1103.47,1135.2,,202.9,1512.96,1785.51,142.88,12.45,1342.59,3943.67,358.24,186.68,863.3,295.31,161.99,858.73,858.73,1111.9
2010-11-15,304.82,1105.73,2969.57,,1106.83,1143.63,,205.68,1533.04,1806.43,144.43,12.54,1357.3,3991.09,359.79,187.98,867.95,298.55,163.32,862.88,862.88,1131.0
2010-11-16,307.44,1111.08,2995.23,,1118.08,1146.22,,205.65,1533.0,1812.14,145.66,12.59,1358.68,4014.93,359.68,188.56,872.53,301.1,163.96,866.35,866.35,1132.5
2010-11-17,307.44,1101.87,2995.23,,1104.62,1133.22,,204.16,1522.11,1792.89,145.59,12.62,1354.2,4009.94,360.71,185.95,866.77,301.1,162.19,865.22,865.22,1137.5
2010-11-18,309.97,1116.47,3019.89,,1111.87,1148.55,,206.69,1540.96,1811.81,146.79,12.73,1369.21,4045.12,363.68,188.93,877.04,303.58,164.38,875.03,875.03,1138.5
2010-11-19,310.07,1127.34,3020.95,,1117.5,1143.76,,208.44,1554.03,1827.65,146.89,12.74,1364.28,4049.42,364.97,190.48,886.86,303.68,165.97,878.27,878.27,1130.6
2010-11-22,308.11,1118.97,3001.86,,1113.71,1140.54,,208.49,1554.45,1810.1,145.95,12.67,1355.9,4030.99,363.31,189.62,883.63,301.76,165.63,873.49,873.49,1128.1
2010-11-23,306.74,1112.93,2987.83,,1106.04,1139.95,,205.86,1534.86,1797.89,145.25,12.62,1352.83,4011.75,363.15,187.52,870.11,300.38,163.63,867.94,867.94,1132.0
2010-11-24,308.8,1103.97,3008.17,,1109.35,1137.84,,203.54,1517.56,1790.67,146.19,12.64,1364.12,4031.42,362.42,185.84,860.86,302.47,162.51,862.9,862.9,1153.6
2010-11-25,312.8,1129.83,3047.48,,1137.69,1153.92,,205.63,1533.03,1813.48,148.06,12.82,1375.43,4080.34,366.18,188.64,875.06,306.39,165.51,877.29,877.29,1148.0
2010-11-26,311.56,1119.05,3036.35,,1133.57,1144.57,,204.87,1527.6,1804.32,147.49,12.76,1368.0,4064.93,365.39,188.13,870.14,305.13,164.51,874.79,874.79,1141.5
2010-11-29,312.44,1110.99,3044.11,,1126.98,1143.83,,204.38,1523.67,1790.49,147.82,12.74,1365.22,4073.11,363.86,186.49,863.68,305.99,164.13,870.94,870.94,1161.5
2010-11-30,315.08,1113.79,3069.52,,1135.83,1159.68,,203.7,1518.26,1800.93,149.03,12.84,1373.41,4100.27,367.11,187.88,862.54,308.61,165.53,876.84,876.84,1155.0
2010-12-01,314.32,1107.17,3062.01,,1125.68,1150.36,,201.13,1499.18,1796.69,148.64,12.78,1379.83,4081.67,364.48,185.96,857.1,307.82,164.18,874.22,874.22,1157.4
2010-12-02,314.24,1115.94,3061.21,,1133.51,1150.4,,203.28,1514.95,1801.88,148.59,12.8,1371.52,4085.23,366.18,187.76,864.38,307.75,165.49,880.8,880.8,1146.8
2010-12-03,312.9,1122.06,3048.38,,1145.23,1157.63,,203.71,1518.0,1791.76,147.99,12.75,1370.74,4071.2,364.51,188.84,868.3,306.44,166.27,879.07,879.07,1145.1
2010-12-06,311.33,1135.21,3033.08,,1139.8,1172.4,,205.82,1533.83,1803.76,147.31,12.68,1382.88,4070.55,363.25,191.83,874.49,304.9,168.35,878.33,878.33,1134.5
2010-12-07,308.63,1121.81,3006.66,,1127.62,1154.2,,202.26,1508.03,1781.51,146.05,12.58,1371.57,4026.14,360.45,188.92,863.18,302.24,165.53,868.39,868.39,1136.1
2010-12-08,308.81,1115.54,3008.41,,1121.86,1148.79,,201.86,1504.8,1787.61,146.11,12.59,1358.65,4023.13,360.64,189.04,859.16,302.41,164.63,865.6,865.6,1137.6
2010-12-09,310.58,1116.8,3025.73,,1128.68,1156.54,,202.87,1512.74,1802.99,146.86,12.65,1357.09,4038.02,362.7,189.76,852.1,304.14,166.13,868.18,868.18,1138.8
2010-12-10,309.94,1120.24,3019.63,,1126.74,1157.85,,202.23,1507.36,1795.83,146.44,12.63,1358.96,4032.59,362.26,188.76,852.89,303.52,165.16,868.68,868.68,1139.4
2010-12-13,310.81,1122.88,3028.12,,1130.35,1163.06,,202.16,1506.85,1803.5,146.84,12.65,1359.05,4062.63,364.38,189.63,852.66,304.38,164.75,871.72,871.72,1141.5
2010-12-14,311.33,1137.73,3033.16,,1134.87,1180.63,,205.35,1530.8,1813.02,147.01,12.68,1370.04,4052.81,364.17,192.96,859.0,304.89,167.33,877.39,877.39,1142.8
2010-12-15,310.75,1139.29,3027.59,,1135.16,1188.9,,204.78,1526.34,1799.76,146.84,12.67,1363.84,4047.52,364.84,193.42,857.76,304.33,167.74,876.48,876.48,1148.2
2010-12-16,313.42,1136.06,3053.5,,1146.16,1189.75,,204.25,1521.89,1790.0,148.04,12.76,1365.44,4080.82,366.92,192.77,851.89,306.97,168.11,874.51,874.51,1157.0
2010-12-17,314.87,1145.22,3067.56,,1149.72,1199.44,,205.59,1531.55,1808.19,148.72,12.8,1376.38,4100.92,368.72,194.33,857.43,308.38,169.92,880.14,880.14,1151.8
2010-12-20,313.32,1136.53,3052.44,,1136.48,1185.96,,203.41,1515.14,1785.75,147.97,12.74,1369.59,4077.09,367.26,192.12,846.41,306.86,168.21,875.53,875.53,1167.1
2010-12-21,317.16,1156.92,3089.84,,1144.86,1206.9,,205.23,1528.81,1806.59,149.81,12.88,1390.34,4121.93,370.4,194.63,862.61,310.64,169.91,884.31,884.31,1156.3
2010-12-22,314.03,1150.01,3058.99,,1133.41,1203.42,,202.69,1510.07,1783.41,148.36,12.75,1376.91,4078.15,367.88,192.6,857.48,307.53,168.46,878.4,878.4,1155.5
2010-12-23,314.6,1154.86,3064.91,,1140.45,1214.14,,203.24,1514.63,1778.95,148.57,12.78,1382.84,4085.78,368.93,192.99,857.03,308.13,168.51,884.02,884.02,1152.9
2010-12-24,313.5,1154.67,3054.21,,1140.1,1201.61,,202.66,1510.31,1776.53,148.05,12.74,1386.85,4075.1,369.37,192.95,859.83,307.08,168.14,881.7,881.7,1154.2
2010-12-27,313.61,1153.67,3055.7,,1141.22,1198.13,,202.66,1510.33,1778.52,148.04,12.74,1389.29,4094.54,372.15,192.88,860.54,307.22,167.94,885.75,885.75,1150.9
2010-12-28,313.26,1155.66,3051.67,,1142.77,1198.35,,203.22,1514.65,1774.05,147.86,12.73,1389.7,4075.66,371.76,193.6,862.32,306.86,168.95,885.66,885.66,1147.3
2010-12-29,312.41,1158.98,3043.69,,1145.15,1205.42,,201.75,1503.97,1763.19,147.47,12.73,1392.51,4063.67,370.82,192.36,865.73,306.0,166.92,883.24,883.24,1147.7
2010-12-30,312.03,1166.56,3039.81,,1146.16,1213.7,,203.29,1515.37,1776.28,147.27,12.73,1403.42,4068.66,370.97,193.88,879.52,305.6,168.37,886.94,886.94,1140.6
2010-12-31,310.07,1157.92,3020.79,,1138.67,1218.01,,203.04,1513.6,1757.72,146.35,12.66,1397.08,4044.82,369.35,193.56,877.69,303.68,168.47,884.0,884.0,1134.8
2011-01-03,310.07,1163.44,3020.71,,1146.29,1219.9,,203.82,1519.24,1772.07,146.51,12.64,1403.1,4056.2,369.35,195.07,884.81,303.68,169.43,887.2,887.2,1128.0
2011-01-04,306.97,1145.15,2990.56,,1135.73,1206.98,,201.9,1504.87,1744.86,145.12,12.54,1379.37,4013.17,367.92,193.31,872.12,300.65,168.06,876.95,876.95,1123.2
2011-01-05,305.55,1128.81,2976.84,,1124.27,1183.92,,200.44,1494.01,1750.34,144.48,12.49,1367.24,3991.39,366.23,191.54,860.47,299.26,166.89,871.76,871.76,1124.1
2011-01-06,306.3,1124.38,2984.08,,1128.89,1164.36,,198.43,1478.76,1743.53,144.76,12.52,1351.43,3996.87,366.69,190.42,852.41,299.99,166.33,870.07,870.07,1123.7
2011-01-07,305.78,1117.48,2978.97,,1126.71,1163.53,,196.05,1460.65,1736.82,144.49,12.48,1348.99,3980.37,365.65,188.4,850.64,299.48,163.72,866.89,866.89,1123.9
2011-01-10,305.51,1116.21,2976.39,,1130.29,1158.72,,194.26,1447.23,1743.74,144.34,12.43,1350.38,3973.44,365.56,187.19,853.3,299.22,161.72,866.45,866.45,1121.7
2011-01-11,305.1,1112.87,2972.49,,1128.05,1158.78,,194.81,1451.18,1745.45,144.1,12.38,1355.26,3967.57,363.77,187.73,855.02,298.81,162.89,862.93,862.93,1128.3
2011-01-12,306.62,1106.32,2987.11,,1137.86,1156.32,,196.1,1461.13,1757.77,144.83,12.45,1350.44,3988.53,366.6,189.26,854.9,300.3,164.35,869.85,869.85,1121.9
2011-01-13,304.93,1114.9,2970.9,,1135.5,1158.34,,197.36,1470.28,1764.84,144.06,12.4,1348.75,3973.6,365.68,189.6,854.9,298.66,166.01,870.17,870.17,1112.3
2011-01-14,302.8,1111.25,2950.21,,1124.46,1153.97,,199.38,1485.45,1761.45,143.07,12.29,1344.05,3958.15,364.12,189.33,859.4,296.58,165.75,865.02,865.02,1114.4
2011-01-17,303.48,1104.28,2956.76,,1128.41,1156.87,,200.08,1490.74,1770.09,143.36,12.31,1344.88,3969.02,364.4,190.55,857.09,297.25,166.93,865.72,865.72,1112.3
2011-01-18,303.48,1107.4,2956.84,,1129.32,1154.59,,198.73,1480.77,1771.09,143.35,12.3,1347.15,3966.9,364.46,190.17,860.55,297.24,165.93,865.55,865.55,1117.2
2011-01-19,304.06,1115.01,2962.41,,1125.64,1158.45,,200.55,1494.61,1782.19,143.59,12.33,1351.81,3978.62,365.27,191.44,861.5,297.8,167.81,869.95,869.95,1113.2
2011-01-20,302.89,1110.44,2951.01,,1117.36,1164.68,,200.94,1497.37,1778.44,143.02,12.29,1355.22,3969.1,364.46,190.82,851.51,296.66,167.76,866.91,866.91,1116.6
2011-01-21,304.45,1103.55,2966.13,,1121.11,1155.76,,202.11,1506.22,1778.16,143.65,12.34,1347.8,3986.45,366.32,190.31,843.91,298.17,167.84,867.56,867.56,1122.2
2011-01-24,305.47,1109.55,2976.05,,1129.0,1170.7,,204.81,1526.48,1794.64,144.04,12.38,1357.78,4018.62,366.49,192.82,851.04,299.19,170.14,874.04,874.04,1118.5
2011-01-25,305.01,1118.28,2971.54,,1127.35,1180.88,,205.15,1529.1,1791.53,143.68,12.36,1357.61,4003.22,366.65,193.77,855.12,298.73,170.34,874.76,874.76,1117.2
2011-01-26,304.28,1113.41,2964.53,,1121.02,1185.72,,205.14,1529.1,1767.82,143.48,12.37,1359.36,3995.14,366.19,194.1,858.54,298.01,171.35,873.13,873.13,1119.4
2011-01-27,304.44,1115.85,2966.13,,1123.2,1186.04,,205.56,1532.16,1779.34,143.64,12.38,1359.6,4000.72,366.44,193.86,863.03,298.17,172.61,874.35,874.35,1114.4
2011-01-28,303.38,1103.27,2955.31,,1119.62,1178.03,,205.2,1529.43,1775.02,143.09,12.34,1344.8,3985.05,365.05,192.07,859.24,297.14,173.13,871.09,871.09,1113.8
2011-01-31,303.39,1102.43,2955.7,,1112.74,1182.66,,203.09,1514.0,1765.0,143.07,12.34,1356.59,3992.48,364.69,191.16,857.57,297.11,170.76,866.69,866.69,1123.9
2011-02-01,305.65,1119.16,2977.91,,1122.31,1189.24,,206.31,1537.43,1797.95,143.99,12.41,1368.15,4008.93,366.72,194.4,867.51,299.34,174.15,877.38,877.38,1117.6
2011-02-07,304.04,1131.89,2962.07,,1131.01,1168.4,,203.3,1515.81,1797.44,143.43,12.42,1357.69,3984.8,366.91,193.73,859.24,297.77,172.19,875.98,875.98,1107.3
2011-02-08,301.4,1121.78,2936.34,,1117.45,1158.62,,201.67,1503.42,1783.99,142.23,12.36,1344.51,3951.03,364.44,191.5,853.16,295.19,171.31,869.26,869.26,1104.9
2011-02-09,300.68,1119.75,2929.44,,1109.95,1146.71,,201.86,1504.91,1774.99,141.89,12.37,1342.16,3943.58,364.07,191.34,856.13,294.49,171.64,867.63,867.63,1103.6
2011-02-10,300.79,1117.01,2930.5,,1111.69,1153.0,,203.37,1516.39,1778.29,141.88,12.37,1341.27,3945.01,363.6,191.79,852.24,294.6,171.66,867.36,867.36,1111.9
2011-02-11,303.0,1113.4,2951.99,,1117.43,1148.21,,202.88,1512.76,1790.43,142.86,12.47,1335.45,3973.37,365.42,190.81,846.92,296.74,172.09,869.69,869.69,1116.0
2011-02-14,305.13,1121.54,2972.68,,1135.17,1151.92,,203.17,1515.02,1793.34,143.77,12.54,1342.48,3997.5,367.08,191.04,847.7,298.82,172.39,874.01,874.01,1123.3
2011-02-15,305.98,1126.93,2981.01,,1136.17,1158.36,,203.29,1515.8,1802.12,144.17,12.61,1349.06,4010.35,368.07,192.8,849.33,299.69,173.33,876.81,876.81,1124.8
2011-02-16,305.62,1119.02,2977.45,,1134.01,1160.87,,203.1,1514.36,1810.82,144.03,12.59,1340.86,4004.78,367.61,192.67,844.34,299.31,173.27,876.1,876.1,1121.4
2011-02-17,305.12,1123.61,2972.68,,1137.42,1168.37,,203.92,1520.45,1803.37,143.87,12.6,1340.07,4001.79,368.05,195.67,845.46,298.83,174.57,875.96,875.96,1115.8
